ID;Name;FullName;Age;Height;Weight;PhotoUrl;Nationality;Overall;Potential;Growth;TotalStats;BaseStats;Positions;BestPosition;Club_id;ValueEUR;WageEUR;ReleaseClause;ClubPosition;ContractUntil;ClubNumber;ClubJoined;OnLoad;NationalTeam;NationalPosition;NationalNumber;PreferredFoot;IntReputation;WeakFoot;SkillMoves;AttackingWorkRate;DefensiveWorkRate;PaceTotal;ShootingTotal;PassingTotal;DribblingTotal;DefendingTotal;PhysicalityTotal;Crossing;Finishing;HeadingAccuracy;ShortPassing;Volleys;Dribbling;Curve;FKAccuracy;LongPassing;BallControl;Acceleration;SprintSpeed;Agility;Reactions;Balance;ShotPower;Jumping;Stamina;Strength;LongShots;Aggression;Interceptions;Positioning;Vision;Penalties;Composure;Marking;StandingTackle;SlidingTackle;GKDiving;GKHandling;GKKicking;GKPositioning;GKReflexes;STRating;LWRating;LFRating;CFRating;RFRating;RWRating;CAMRating;LMRating;CMRating;RMRating;LWBRating;CDMRating;RWBRating;LBRating;CBRating;RBRating;GKRating
259366;H. Al Harbi;Hassan Al Harbi;25;189;75;https://cdn.sofifa.com/players/259/366/21_60.png;Saudi Arabia;60;65;5;1385;306;CB;CB;114143;325000;3000;561000;CB;2024;73;2019;False;Not in team;;;Right;1;3;2;Medium;Medium;69;26;40;45;60;66;27;24;61;50;23;42;38;26;48;46;64;73;51;54;54;36;83;68;71;21;49;59;25;33;32;45;58;62;57;14;9;7;9;11;44;42;41;41;41;42;44;47;48;47;56;57;56;58;62;58;17
261413;K. Vallo;KristiÃ¡n Vallo;22;186;79;https://cdn.sofifa.com/players/261/413/21_60.png;Slovakia;60;67;7;1512;334;RB;RB;1569;475000;900;736000;SUB;2022;15;2021;False;Not in team;;;Right;1;3;2;Medium;Medium;69;37;55;57;52;64;65;33;48;58;35;59;62;28;44;55;72;67;52;55;54;41;64;66;66;42;56;56;47;55;34;40;43;59;52;14;7;6;8;9;51;55;52;52;52;55;56;59;56;59;60;57;60;60;57;60;16
260133;J. BÃ¡ez;Julio BÃ¡ez;20;173;69;https://cdn.sofifa.com/players/260/133/21_60.png;Paraguay;60;68;8;1578;336;CM;CAM;112716;550000;500;1300000;RES;2023;18;2018;False;Not in team;;;Right;1;3;2;Medium;Medium;62;52;56;64;51;51;37;55;49;65;30;64;60;55;61;65;64;61;54;60;78;49;55;58;45;58;55;58;51;55;39;42;37;60;58;9;7;5;12;9;58;58;59;59;59;58;62;60;62;60;58;60;58;58;56;58;17
256037;J. Zamudio;Jesse Zamudio;21;181;68;https://cdn.sofifa.com/players/256/037/21_60.png;Mexico;60;71;11;1419;311;LM;CAM;110781;550000;3000;1000000;RES;2024;32;2019;False;Not in team;;;Right;1;3;2;Medium;Medium;59;54;58;66;30;44;54;55;40;67;52;68;55;41;49;69;54;63;55;41;66;58;41;47;49;45;29;18;52;58;62;54;30;33;34;6;6;6;10;6;57;59;58;58;58;59;61;61;56;61;48;45;48;45;39;45;13
251685;A. Castillo;Antonio Castillo;21;175;74;https://cdn.sofifa.com/players/251/685/21_60.png;Chile;60;69;9;1489;323;LB;CB;111327;525000;900;814000;SUB;2022;2;2019;False;Not in team;;;Left;1;3;2;High;Medium;64;34;43;55;59;68;58;36;47;40;28;59;39;33;29;46;66;63;59;58;60;30;66;67;72;31;61;60;49;46;44;43;60;60;60;9;13;14;12;14;49;51;48;48;48;51;49;54;49;54;60;55;60;60;61;60;19
258596;GonÃ§alo Franco;GonÃ§alo Baptista Franco;19;176;69;https://cdn.sofifa.com/players/258/596/21_60.png;Portugal;60;65;5;1598;329;CAM,CM;RM;1900;350000;1000;761000;RES;2025;88;2020;False;Not in team;;;Right;1;3;2;Medium;Medium;64;50;56;67;41;51;48;45;46;53;53;67;59;54;62;69;66;63;61;65;74;67;53;66;46;42;45;29;56;64;54;62;47;40;47;7;10;12;15;13;59;59;60;60;60;59;62;63;60;63;55;53;55;53;48;53;19
252707;R. Yapi;Romaric Yapi;19;178;70;https://cdn.sofifa.com/players/252/707/21_60.png;France;60;75;15;1466;320;RB,RWB;RB;1808;550000;4000;1400000;RES;2021;52;2019;False;Not in team;;;Right;1;2;2;Medium;Medium;71;32;42;60;58;57;55;32;55;42;30;63;39;30;35;50;74;69;67;57;70;36;63;55;58;28;57;58;50;38;25;42;58;58;61;13;12;13;7;8;50;52;49;49;49;52;50;54;48;54;59;54;59;60;59;60;17
252195;JoÃ£o Neto;JoÃ£o Roberto Rota Neto;17;179;73;https://cdn.sofifa.com/players/252/195/21_60.png;Brazil;60;79;19;1410;304;CAM;CAM;112809;625000;500;1700000;RES;2022;21;2019;False;Not in team;;;Right;1;3;2;Medium;Medium;69;48;57;65;29;36;45;46;30;63;43;67;55;46;55;65;69;69;70;54;51;58;52;34;40;44;26;24;51;62;53;58;27;32;31;5;13;8;8;14;55;59;58;58;58;59;62;60;57;60;47;45;47;44;38;44;17
251427;J. Richardson;Jayden Richardson;19;184;75;https://cdn.sofifa.com/players/251/427/21_60.png;England;60;77;17;1520;339;RWB;RWB;561;600000;4000;0;RW;2021;25;2019;True;Not in team;;;Right;1;3;2;Medium;Medium;84;34;47;59;54;61;52;30;49;51;31;59;43;36;41;57;82;85;68;50;65;40;62;65;63;33;51;54;50;45;42;51;52;58;55;5;13;14;13;6;51;55;52;52;52;55;54;58;52;58;60;55;60;60;57;60;16
233506;A. Masuyama;Asahi Masuyama;23;173;72;https://cdn.sofifa.com/players/233/506/21_60.png;Japan;60;65;5;1426;316;RM;RM;101146;375000;1000;516000;RES;2022;37;2021;False;Not in team;;;Right;1;3;3;High;Medium;75;48;54;63;23;53;61;51;31;56;43;60;48;36;41;62;77;74;76;56;72;50;44;47;65;37;33;18;61;58;46;52;25;20;24;7;10;11;13;13;57;60;58;58;58;60;60;61;53;61;47;42;47;44;36;44;18
251169;O. Camara;Ousoumane Camara;21;184;80;https://cdn.sofifa.com/players/251/169/21_60.png;France;60;71;11;1589;343;CM;CM;57;550000;950;1100000;RES;2024;24;2019;False;Not in team;;;Right;1;3;2;High;Medium;65;49;57;60;48;64;41;40;56;70;41;57;43;38;65;63;69;61;64;53;65;67;63;67;63;50;61;46;61;53;43;50;40;54;51;11;8;9;10;6;59;57;58;58;58;57;61;60;62;60;57;59;57;56;56;56;16
239208;D. Newton;Danny Newton;29;178;75;https://cdn.sofifa.com/players/239/208/21_60.png;England;60;60;0;1560;339;ST;ST;361;250000;2000;438000;SUB;2021;11;2017;False;Not in team;;;Left;1;4;3;High;High;75;60;42;62;28;72;35;61;54;44;61;60;43;33;37;61;73;76;74;56;62;62;78;69;74;53;70;23;59;52;61;57;28;25;21;5;12;10;15;13;60;58;59;59;59;58;58;58;52;58;46;44;46;44;44;44;18
259181;LapeÃ±a;MartÃ­n LapeÃ±a Ramos;20;170;65;https://cdn.sofifa.com/players/259/181/21_60.png;Spain;60;70;10;1584;331;CAM,RM,ST;CAM;476;550000;1000;963000;RES;2021;29;2019;False;Not in team;;;Right;1;3;3;Medium;Medium;62;48;66;60;45;50;58;45;56;70;47;60;59;48;70;62;55;67;46;52;85;57;53;53;48;43;51;28;47;70;55;68;45;49;53;12;10;10;8;12;56;57;57;57;57;57;62;62;62;62;55;56;55;54;51;54;17
191336;S. Ando;Shunsuke Ando;29;185;81;https://cdn.sofifa.com/players/191/336/21_60.png;Japan;60;60;0;1039;331;GK;GK;111730;170000;2000;221000;RES;2022;21;2009;False;Not in team;;;Right;1;3;1;Medium;Medium;59;53;52;60;42;65;20;11;12;22;12;9;21;22;12;19;45;39;60;62;54;39;68;32;68;19;20;12;6;13;12;15;8;17;16;59;53;52;65;60;26;23;22;22;22;23;23;24;22;24;26;24;26;26;26;26;60
259176;A. Al Haider;Aref Al Haider;23;172;64;https://cdn.sofifa.com/players/259/176/21_60.png;Saudi Arabia;60;67;7;1676;364;RB,LM,RM;RM;113217;475000;3000;879000;RB;2023;25;2020;False;Not in team;;;Right;1;4;2;High;Medium;87;52;51;61;53;60;54;51;43;52;49;59;49;44;50;55;90;85;84;45;83;58;58;70;51;53;70;57;53;51;42;53;50;57;53;13;11;14;13;9;57;59;56;56;56;59;58;61;56;61;60;57;60;60;56;60;17
244073;Y. Bangsow;Yannik Bangsow;22;192;84;https://cdn.sofifa.com/players/244/073/21_60.png;Germany;60;70;10;926;326;GK;GK;110645;475000;2000;0;RES;2021;25;2018;True;Not in team;;;Right;1;4;1;Medium;Medium;60;57;57;64;33;55;14;9;12;25;8;10;14;11;20;20;32;34;27;57;26;43;36;25;68;8;19;7;8;45;16;48;18;10;11;60;57;57;55;64;25;22;23;23;23;22;26;25;26;25;23;25;23;22;24;22;61
260969;Pablo PicÃ³n;Pablo MartÃ­n PicÃ³n Ãlvaro;20;185;79;https://cdn.sofifa.com/players/260/969/21_60.png;Spain;60;71;11;919;327;GK;GK;1853;475000;2000;1100000;RES;2022;41;2019;False;Not in team;;;Right;1;3;1;Medium;Medium;58;63;62;58;26;60;13;6;12;15;9;14;14;11;21;18;27;25;33;54;41;47;64;23;49;8;25;10;8;28;11;31;6;14;12;58;63;62;60;58;23;19;20;20;20;19;22;22;22;22;20;22;20;20;22;20;61
224618;Lin Chuangyi;Chuangyi Lin;27;178;72;https://cdn.sofifa.com/players/224/618/21_60.png;China PR;60;60;0;1773;373;CM,CDM;CM;112985;250000;2000;388000;RES;2021;8;2021;False;Not in team;;;Right;1;3;3;Medium;High;70;55;59;59;66;64;53;54;60;64;53;56;60;51;56;57;73;67;75;59;71;59;63;65;63;52;65;67;56;60;58;56;64;69;65;10;14;15;11;8;60;59;59;59;59;59;60;60;60;60;60;60;60;60;60;60;18
239466;M. SkenderoviÄ‡;Meris SkenderoviÄ‡;22;181;74;https://cdn.sofifa.com/players/239/466/21_60.png;Montenegro;60;67;7;1460;308;ST;ST;10029;500000;5000;950000;RES;2021;45;2017;False;Not in team;;;Left;1;3;3;Medium;Medium;66;59;46;63;23;51;41;61;56;51;54;61;53;41;39;63;67;65;73;58;69;59;66;53;57;56;32;20;60;48;55;55;23;15;16;6;10;6;11;15;62;58;59;59;59;58;59;58;52;58;43;40;43;41;37;41;18
220779;M. Ridenton;Matthew Ridenton;24;180;72;https://cdn.sofifa.com/players/220/779/21_60.png;New Zealand;60;62;2;1707;363;CM,CDM;CAM;111766;325000;800;431000;RES;2021;12;2020;False;Not in team;;;Right;1;3;2;Medium;Medium;67;55;61;56;56;68;58;52;54;62;46;55;65;55;59;58;66;67;63;57;42;60;65;77;67;58;62;57;61;63;48;54;53;58;56;15;14;8;12;14;60;59;59;59;59;59;62;62;62;62;62;62;62;62;60;62;20
246123;D. Redan;Daishawn Redan;19;176;76;https://cdn.sofifa.com/players/246/123/21_60.png;Netherlands;60;77;17;1510;322;ST;ST;166;650000;4000;1500000;RES;2024;33;2019;False;Not in team;;;Right;1;4;3;Medium;Medium;75;60;49;62;22;54;43;64;55;55;48;60;52;40;40;59;77;74;75;55;74;63;62;58;56;53;40;21;58;54;60;57;20;15;17;12;13;9;13;15;62;60;60;60;60;60;60;60;53;60;44;41;44;42;37;42;20
247403;R. Cabrera;Rodrigo Cabrera;31;187;79;https://cdn.sofifa.com/players/247/403/21_60.png;Uruguay;60;60;0;1331;284;CB;CB;112667;170000;500;366000;CB;2021;6;2020;False;Not in team;;;Right;1;3;2;Medium;Medium;45;35;37;36;59;72;38;34;59;45;35;34;40;25;37;38;37;52;33;55;37;42;75;60;83;33;57;58;27;25;40;45;52;65;63;12;8;13;7;12;44;37;38;38;38;37;39;41;43;41;53;54;53;55;60;55;17
260716;M. Doumbouya;Moussa Doumbouya;22;183;79;https://cdn.sofifa.com/players/260/716/21_60.png;Guinea;60;67;7;1401;308;ST,LW;ST;485;500000;4000;900000;RES;2022;33;2021;False;Not in team;;;Right;1;3;2;High;Low;68;59;43;61;19;58;30;63;54;49;53;63;44;30;36;58;67;68;61;58;62;63;60;56;68;49;35;11;56;53;58;47;17;13;20;14;6;12;6;8;62;56;59;59;59;56;58;57;50;57;40;38;40;38;36;38;16
228461;Ryu Jae Moon;Jae Moon Ryu;26;184;72;https://cdn.sofifa.com/players/228/461/21_60.png;Korea Republic;60;61;1;1573;339;CDM,CM;CM;1477;250000;2000;344000;RES;2023;29;2021;False;Not in team;;;Right;1;3;3;Medium;Medium;64;44;59;57;51;64;40;38;51;68;41;54;42;38;66;60;65;63;61;60;61;52;58;77;66;46;46;55;54;66;50;55;53;48;46;10;9;8;11;10;55;56;56;56;56;56;61;60;61;60;59;61;59;58;56;58;17
230765;H. Al Watyan;Habib Al Watyan;23;184;87;https://cdn.sofifa.com/players/230/765/21_60.png;Saudi Arabia;60;68;8;1086;341;GK;GK;605;475000;4000;903000;SUB;2025;31;2020;False;Not in team;;;Right;1;3;1;Medium;Medium;60;59;55;62;48;57;11;11;19;22;19;16;16;16;24;20;48;48;31;57;53;41;56;30;76;17;23;22;10;38;20;39;19;17;13;60;59;55;57;62;29;24;26;26;26;24;28;28;28;28;27;28;27;27;30;27;61
190061;S. Deana;Steven Deana;30;190;85;https://cdn.sofifa.com/players/190/061/21_60.png;Switzerland;60;60;0;1120;350;GK;GK;1825;160000;500;232000;SUB;2021;30;2019;False;Not in team;;;Right;1;3;1;Medium;Medium;63;60;56;62;53;56;19;11;11;33;9;11;10;10;30;25;56;51;54;54;46;42;68;44;72;12;23;23;15;35;26;46;8;13;12;63;60;56;56;62;29;27;27;27;27;27;30;31;31;31;30;30;30;29;28;29;60
255853;Y. Yuzawa;Yosuke Yuzawa;29;167;60;https://cdn.sofifa.com/players/255/853/21_60.png;Japan;60;60;0;1528;308;LW;LW;113160;240000;1000;300000;RES;2022;32;2020;False;Not in team;;;Right;1;4;2;Medium;Medium;64;51;60;64;24;45;61;46;33;60;46;60;51;52;59;61;68;61;82;55;88;56;66;48;37;56;56;23;61;65;53;60;23;22;26;9;13;12;12;7;55;60;58;58;58;60;60;60;57;60;47;45;47;44;37;44;17
259693;S. Montero;Sergio Montero;22;183;76;https://cdn.sofifa.com/players/259/693/21_60.png;Uruguay;60;65;5;1421;315;RB;RB;115536;350000;500;779000;SUB;2021;24;2021;False;Not in team;;;Right;1;2;2;Medium;Medium;66;30;45;54;56;64;53;23;51;56;25;48;31;29;38;62;66;66;60;57;55;41;57;64;72;30;47;56;45;32;39;40;55;58;55;11;14;6;8;11;49;50;48;48;48;50;50;54;51;54;60;57;60;60;59;60;18
241953;R. Slater;Regan Slater;20;173;65;https://cdn.sofifa.com/players/241/953/21_60.png;England;60;72;12;1629;353;CM,CDM;CM;1952;600000;4000;0;CDM;2021;18;2016;True;Not in team;;;Right;1;3;2;Medium;Medium;66;53;59;59;54;62;55;49;51;64;39;58;44;53;62;62;68;64;60;55;61;63;52;69;56;58;72;56;52;59;47;48;50;57;54;12;6;9;6;6;58;58;58;58;58;58;61;62;62;62;61;61;61;60;58;60;15
261485;A. Cardozo;Anderson Cardozo;25;179;75;https://cdn.sofifa.com/players/261/485/21_60.png;Venezuela;60;61;1;1565;339;CM;CM;110992;300000;500;668000;CDM;2024;8;2021;False;Not in team;;;Right;1;2;2;Medium;Medium;64;51;55;58;52;59;41;55;44;65;38;54;35;38;58;62;65;64;60;61;64;49;60;61;58;51;58;55;55;59;40;41;40;63;56;11;12;9;10;14;57;57;58;58;58;57;61;60;61;60;59;60;59;58;57;58;19
247407;K. Mouanga;Kevin Mouanga;19;191;80;https://cdn.sofifa.com/players/247/407/21_60.png;France;60;76;16;1327;283;CB;CB;1530;600000;2000;1500000;RES;2023;33;2018;False;Not in team;;;Right;1;3;2;Low;Medium;49;31;35;38;61;69;34;25;59;39;27;34;29;28;37;39;50;49;47;49;43;43;70;61;80;32;53;59;22;33;46;46;55;68;62;8;14;8;13;11;42;36;36;36;36;36;38;40;43;40;53;54;53;55;62;55;17
260975;O. Gallardo;Orlando Gallardo;26;175;77;https://cdn.sofifa.com/players/260/975/21_60.png;Paraguay;60;61;1;1434;310;RB;RB;114575;275000;500;612000;SUB;2021;14;2021;False;Not in team;;;Right;1;2;2;Medium;High;66;27;45;54;59;59;50;21;60;57;28;53;26;26;29;50;65;67;60;54;70;30;64;68;57;28;52;50;48;39;39;56;60;62;59;11;13;14;13;11;47;49;47;47;47;49;50;53;50;53;59;55;59;60;59;60;19
243056;A. Lewis;Adam Lewis;20;175;63;https://cdn.sofifa.com/players/243/056/21_60.png;England;60;73;13;1603;335;LB,LWB;LWB;1929;575000;7000;0;RES;2021;22;2017;True;Not in team;;;Left;1;2;2;Medium;Medium;65;36;57;62;57;58;62;38;49;56;32;64;62;63;52;57;70;60;68;57;69;30;71;59;52;31;69;58;45;53;55;45;56;60;57;12;7;6;12;11;50;56;52;52;52;56;56;59;56;59;61;59;61;60;59;60;17
244592;J. von Moos;Julian von Moos;19;179;74;https://cdn.sofifa.com/players/244/592/21_60.png;Switzerland;60;78;18;1522;335;RM,ST;ST;896;625000;2000;1300000;SUB;2023;18;2018;False;Not in team;;;Left;1;3;2;Medium;Medium;75;58;50;64;25;63;46;62;58;57;35;60;41;34;42;64;75;75;77;51;81;59;68;72;67;53;38;12;60;52;61;51;36;16;12;11;13;12;14;8;63;60;60;60;60;60;61;61;54;61;46;43;46;44;39;44;18
252016;D. Waidner;Dennis Waidner;19;174;68;https://cdn.sofifa.com/players/252/016/21_60.png;Germany;60;75;15;1466;308;RB;RB;110679;550000;700;1100000;RB;2022;44;2019;False;Not in team;;;Right;1;3;2;Medium;Medium;69;26;45;56;58;54;51;23;49;46;29;54;47;30;39;52;69;69;68;63;68;23;65;55;48;28;63;59;49;43;33;46;57;60;59;10;15;15;12;15;46;50;48;48;48;50;50;53;50;53;59;56;59;60;59;60;21
260721;J. Morales;Jacob Morales;21;172;70;https://cdn.sofifa.com/players/260/721/21_60.png;Mexico;60;69;9;1444;299;ST;ST;1881;550000;2000;1000000;RES;2021;62;2021;False;Not in team;;;Right;1;3;2;Medium;Medium;58;63;42;56;28;52;33;70;75;49;52;52;32;29;34;62;55;60;53;49;79;62;69;55;48;55;52;22;52;48;59;53;25;22;22;14;12;14;15;14;62;54;56;56;56;54;55;54;49;54;42;41;42;41;41;41;20
244082;S. Karweina;Sinan Karweina;21;173;68;https://cdn.sofifa.com/players/244/082/21_60.png;Germany;60;65;5;1479;312;ST,LM,CAM;ST;1825;375000;550;572000;RES;2021;19;2019;False;Not in team;;;Right;1;3;2;Medium;Low;72;59;49;65;21;46;48;63;55;59;61;62;33;27;45;61;69;75;81;60;84;60;69;55;39;48;47;18;64;46;55;57;19;15;14;8;8;13;11;7;62;61;61;61;61;61;61;61;54;61;45;41;45;42;36;42;16
257906;G. KardeÅŸ;GÃ¶khan KardeÅŸ;23;188;77;https://cdn.sofifa.com/players/257/906/21_60.png;Turkey;60;65;5;1324;277;CB;CB;749;325000;2000;658000;CB;2022;23;2019;False;Not in team;;;Right;1;2;2;Low;Low;58;27;36;36;63;57;32;20;55;46;31;26;27;29;33;42;60;57;46;55;53;42;66;55;61;24;48;62;26;30;48;47;61;69;64;13;13;6;13;11;41;37;37;37;37;37;39;41;43;41;55;55;55;58;62;58;19
258162;RaÃºl MartÃ­n;RaÃºl MartÃ­n Barba;20;174;70;https://cdn.sofifa.com/players/258/162/21_60.png;Spain;60;71;11;1506;320;RB;RB;15021;525000;1000;919000;RES;2021;27;2020;False;Not in team;;;Right;1;3;3;High;Medium;57;52;44;58;59;50;58;60;54;48;32;65;40;35;31;46;60;55;54;61;73;31;54;55;45;65;57;53;46;36;43;40;51;67;71;14;11;14;13;8;54;55;52;52;52;55;53;55;51;55;59;54;59;60;58;60;19
254580;E. Damergy;Elias Damergy;17;187;76;https://cdn.sofifa.com/players/254/580/21_60.png;Tunisia;60;73;13;922;325;GK;GK;74;475000;500;1200000;RES;2022;40;2019;False;Not in team;;;Right;1;3;1;Medium;Medium;61;58;52;62;35;57;10;5;12;17;6;12;10;10;18;14;38;32;46;57;33;39;54;28;66;5;26;6;8;37;14;37;6;13;10;61;58;52;57;62;23;20;21;21;21;20;23;23;23;23;21;22;21;21;23;21;61
258164;Jandro;Alejandro Moreno Morales;20;179;68;https://cdn.sofifa.com/players/258/164/21_60.png;Spain;60;72;12;1423;289;ST;ST;15021;600000;1000;1100000;RES;2021;30;2018;False;Not in team;;;Right;1;3;3;Medium;Low;51;65;45;58;22;48;36;70;64;52;54;57;49;41;35;60;50;51;53;56;72;61;66;55;48;63;37;16;58;51;70;50;20;15;21;10;5;11;7;9;62;55;58;58;58;55;58;55;51;55;40;39;40;39;36;39;15
258420;M. EÈ™anu;Mihai EÈ™anu;21;188;75;https://cdn.sofifa.com/players/258/420/21_60.png;Romania;60;70;10;953;320;GK;GK;100757;475000;600;736000;GK;2024;12;2018;False;Not in team;;;Right;1;2;1;Medium;Medium;63;55;53;64;25;60;13;6;16;27;9;14;15;12;23;15;32;20;28;50;50;40;60;28;52;5;33;9;8;42;15;36;8;14;14;63;55;53;60;64;23;20;21;21;21;20;25;24;26;24;22;25;22;21;24;21;61
232565;G. Kawanami;Goro Kawanami;29;192;84;https://cdn.sofifa.com/players/232/565/21_60.png;Japan;60;60;0;880;319;GK;GK;113157;170000;1000;213000;RES;2022;22;2021;False;Not in team;;;Right;1;2;1;Medium;Medium;60;63;56;56;24;60;13;8;11;24;5;11;11;14;15;19;24;24;28;59;28;42;36;24;60;8;18;14;6;29;19;34;10;14;11;60;63;56;60;56;24;19;21;21;21;19;23;22;24;22;22;24;22;22;24;22;60
189592;P. Strasser;Pirmin Strasser;29;189;82;https://cdn.sofifa.com/players/189/592/21_60.png;Austria;60;60;0;1064;346;GK;GK;112075;170000;2000;247000;RES;2021;27;2021;False;Not in team;;;Right;1;3;1;Medium;Medium;61;52;56;65;54;58;14;14;13;18;15;14;15;15;19;17;52;55;50;57;47;42;71;37;51;14;29;18;12;26;13;21;16;14;14;61;52;56;58;65;28;25;25;25;25;25;26;27;24;27;27;25;27;27;26;27;60
256669;F. Pemi Moumbagna;Faris Pemi Moumbagna;20;183;77;https://cdn.sofifa.com/players/256/669/21_60.png;Cameroon;60;70;10;1466;325;ST;ST;113459;550000;700;798000;SUB;2022;29;2020;False;Not in team;;;Left;1;3;2;High;Medium;80;56;48;58;25;58;43;59;55;52;47;58;51;35;44;57;78;82;62;59;59;55;70;54;68;54;36;21;60;53;47;57;18;25;20;8;12;10;8;6;62;59;59;59;59;59;59;60;53;60;45;42;45;44;40;44;16
254615;F. Tinaglini;Francisco Tinaglini;21;190;78;https://cdn.sofifa.com/players/254/615/21_60.png;Uruguay;60;68;8;902;321;GK;GK;113143;475000;500;1100000;SUB;2022;31;2020;False;Not in team;;;Left;1;2;1;Medium;Medium;61;59;57;58;26;60;14;7;14;24;6;8;11;14;20;13;19;31;33;58;38;43;46;21;56;7;21;6;7;49;10;22;8;11;12;61;59;57;60;58;23;19;21;21;21;19;25;23;25;23;20;23;20;20;22;20;61
254230;S. Abdulai;Sabit Abdulai;21;185;77;https://cdn.sofifa.com/players/254/230/21_60.png;Ghana;60;70;10;1588;332;CDM,CM,CB;CDM;1860;525000;3000;1200000;RES;2024;35;2019;False;Not in team;;;Right;1;3;2;Medium;Medium;63;42;58;58;55;56;46;35;63;68;39;52;43;49;65;64;64;62;61;59;65;62;67;47;56;35;66;48;44;52;55;50;48;63;59;13;10;7;11;10;55;54;54;54;54;54;58;57;59;57;58;61;58;59;60;59;18
259598;D. VerÃ³n;Deian VerÃ³n;19;183;75;https://cdn.sofifa.com/players/259/598/21_60.png;Argentina;60;73;13;1647;353;CM;CM;101083;575000;2000;1200000;RES;2023;11;2020;False;Not in team;;;Right;1;3;2;Medium;Medium;67;52;57;57;53;67;43;45;56;69;35;52;42;47;60;63;65;69;64;59;61;67;56;68;66;56;69;47;52;56;48;60;45;61;66;14;13;12;11;10;59;57;58;58;58;57;61;60;62;60;60;62;60;61;60;61;19
242191;M. Ä†avar;Marijan Ä†avar;22;184;75;https://cdn.sofifa.com/players/242/191/21_60.png;Bosnia Herzegovina;60;69;9;1634;341;CM,CDM;CAM;165;550000;2000;990000;RES;2021;8;2021;False;Not in team;;;Right;1;4;3;Medium;Medium;54;54;62;64;49;58;53;53;54;68;51;63;56;49;65;64;55;54;66;58;69;65;57;54;62;45;51;31;58;63;57;62;50;57;55;13;6;6;11;15;60;59;60;60;60;59;63;62;62;62;56;58;56;55;55;55;18
257807;S. Bustea;Sorin Bustea;25;175;68;https://cdn.sofifa.com/players/257/807/21_60.png;Romania;60;62;2;1622;348;RB,LB;LM;110750;275000;1000;392000;RES;2022;22;2019;False;Not in team;;;Left;1;3;2;Medium;High;70;52;56;60;54;56;55;54;48;57;35;59;51;54;56;58;67;72;67;63;69;61;60;60;58;45;45;52;58;57;44;43;53;58;57;9;10;12;6;12;59;59;59;59;59;59;60;61;59;61;60;58;60;60;57;60;17
259087;R. Tagir;Ravil Tagir;17;182;70;https://cdn.sofifa.com/players/259/087/21_60.png;Turkey;60;81;21;1473;323;CB;CB;101014;725000;500;2200000;RES;2023;24;2020;False;Not in team;;;Left;1;3;2;Medium;Medium;67;33;49;54;62;58;37;28;63;61;35;56;38;30;56;45;69;66;64;52;62;47;72;59;57;28;56;62;24;41;41;58;59;62;65;7;11;5;7;8;47;47;46;46;46;47;50;51;52;51;59;59;59;60;62;60;15
254480;L. Egloff;Lilian Egloff;17;182;81;https://cdn.sofifa.com/players/254/480/21_60.png;Germany;60;81;21;1498;332;CAM,RW,CF;CAM;36;775000;500;2200000;RES;2024;25;2019;False;Not in team;;;Right;1;3;2;Medium;Medium;68;52;58;65;33;56;52;61;33;64;44;65;50;39;55;66;70;67;73;40;71;50;56;54;64;33;37;25;60;61;53;56;33;37;36;11;8;15;10;5;58;60;59;59;59;60;62;62;57;62;50;49;50;48;43;48;14
255760;B. Wdowik;BartÅ‚omiej Wdowik;19;184;72;https://cdn.sofifa.com/players/255/760/21_60.png;Poland;60;73;13;1448;318;LB,LM;LB;110745;550000;850;1100000;LB;2023;27;2020;False;Not in team;;;Left;1;2;2;High;Medium;70;33;46;54;56;59;55;32;44;48;27;54;52;30;33;52;74;67;58;55;61;34;64;65;59;29;51;55;49;44;38;43;53;62;61;10;11;5;9;7;48;51;49;49;49;51;51;55;50;55;60;55;60;60;58;60;16
209169;H. Al Shuwaysh;Hussain Al Shuwaysh;31;185;77;https://cdn.sofifa.com/players/209/169/21_60.png;Saudi Arabia;60;60;0;1377;290;CB,LB;CB;112392;170000;3000;281000;CB;2021;33;2015;False;Not in team;;;Left;1;3;2;Medium;Medium;37;24;45;50;58;76;48;18;60;55;28;47;30;28;42;53;40;34;58;55;50;34;79;73;82;24;64;55;28;34;33;50;57;60;57;13;7;11;14;6;43;42;40;40;40;42;44;47;49;47;56;58;56;57;60;57;17
211217;D. Sweeney;Dan Sweeney;26;191;78;https://cdn.sofifa.com/players/211/217/21_60.png;England;60;61;1;1664;353;CM;CDM;561;300000;3000;548000;SUB;2022;4;2020;False;Not in team;;;Right;1;2;2;Medium;High;57;51;59;60;58;68;53;48;52;64;47;59;55;52;62;62;57;57;59;58;55;58;62;66;74;52;57;58;57;59;52;61;59;59;58;16;9;7;9;12;59;57;58;58;58;57;61;61;61;61;61;61;61;61;61;61;18
229393;S. Hornby;Sam Hornby;25;185;80;https://cdn.sofifa.com/players/229/393/21_60.png;England;60;64;4;1031;355;GK;GK;1804;275000;2000;502000;GK;2023;13;2019;False;Not in team;;;Left;1;2;1;Medium;Medium;60;59;61;63;50;62;11;11;12;25;12;13;19;13;22;16;55;46;38;46;51;46;58;24;58;18;17;12;13;24;14;45;19;13;20;60;59;61;62;63;27;23;24;24;24;23;25;25;23;25;25;24;25;25;25;25;61
