CLI_ID;CLI_ANNEE;CLI_PROD;CLI_PRIX;CLI_CONFORT;CLI_COM;CLI_CHOIX;CLI_AGE;CLI_GENRE
CLI_14099;2;1;10600;1350;5;0;38;M
CLI_14100;2;2;12500;1450;3;5;33;M
CLI_14101;2;2;15700;2000;3;5;47;F
CLI_14102;2;2;12100;1750;1;4;41;M
CLI_14103;2;2;9200;1550;3;0;32;M
CLI_14104;2;2;11400;1700;2;4;43;F
CLI_14105;2;1;11200;1600;2;2;60;M
CLI_14106;2;2;13600;1900;2;2;43;M
CLI_14107;2;1;4600;600;4;2;25;F
CLI_14108;2;1;7900;1500;1;1;51;M
CLI_14109;2;2;8200;1650;1;0;46;F
CLI_14110;2;1;7500;1150;3;4;49;M
CLI_14111;2;1;14000;1650;4;1;50;M
CLI_14112;2;1;9200;1500;4;0;40;M
CLI_14113;2;1;5600;700;1;2;39;M
CLI_14114;2;2;7200;1850;4;0;45;M
CLI_14115;2;1;8800;1550;1;0;68;F
CLI_14116;2;1;7800;1200;1;4;52;M
CLI_14117;2;1;5300;750;2;3;34;M
CLI_14118;2;1;10700;1550;5;0;54;M
CLI_14119;2;1;10100;1350;4;1;39;F
CLI_14120;2;1;8000;1250;4;1;39;M
CLI_14121;2;1;10400;1650;2;0;51;F
CLI_14122;2;2;10200;1350;2;4;30;M
CLI_14123;2;1;8400;1600;1;0;56;M
CLI_14124;2;1;8200;1400;2;0;47;M
CLI_14125;2;1;5900;1100;3;1;36;M
CLI_14126;2;1;12600;1800;3;0;58;F
CLI_14127;2;2;14400;2650;1;3;60;F
CLI_14128;2;1;11100;1650;2;4;50;M
CLI_14129;2;1;7000;1200;2;4;48;M
CLI_14130;2;1;4200;600;1;0;37;F
CLI_14131;2;2;8600;2000;2;3;50;M
CLI_14132;2;1;8700;1650;1;1;62;F
CLI_14133;2;2;15200;1900;5;4;38;M
CLI_14134;2;2;14800;2400;4;5;56;F
CLI_14135;2;2;13500;1600;3;2;36;M
CLI_14136;2;2;6500;700;5;0;29;M
CLI_14137;2;1;5400;1200;3;1;39;F
CLI_14138;2;1;11600;1600;3;0;49;M
CLI_14139;2;1;7300;950;4;2;37;F
CLI_14140;2;1;5800;1400;2;1;55;F
CLI_14141;2;1;7900;1350;5;3;47;F
CLI_14142;2;1;4200;550;3;0;31;M
CLI_14143;2;1;6200;950;5;3;29;F
CLI_14144;2;1;11300;1400;2;0;59;M
CLI_14145;2;1;5600;900;4;4;29;F
CLI_14146;2;2;11500;1700;1;3;40;M
CLI_14147;2;1;6800;1200;3;1;38;F
CLI_14148;2;2;11500;1850;4;0;39;M
CLI_14149;2;2;17700;2450;1;2;51;M
CLI_14150;2;2;19200;2550;1;5;68;M
CLI_14151;2;1;7200;1150;3;2;38;F
CLI_14152;2;1;7500;1100;1;1;37;M
CLI_14153;2;1;7200;900;1;2;39;M
CLI_14154;2;1;5800;900;4;4;30;M
CLI_14155;2;1;12400;1450;2;0;45;M
CLI_14156;2;1;9000;1350;2;1;51;M
CLI_14157;2;1;5200;750;4;1;25;M
CLI_14158;2;1;11000;1500;3;1;49;M
CLI_14159;2;1;9000;1450;2;0;43;M
CLI_14160;2;1;7800;1600;3;3;63;M
CLI_14161;2;1;8300;1700;3;0;51;M
CLI_14162;2;2;10400;2000;3;0;45;M
CLI_14163;2;1;7200;1200;2;4;43;M
CLI_14164;2;2;14300;2300;2;2;56;F
CLI_14165;2;1;9400;1450;3;0;45;F
CLI_14166;2;2;12800;2250;5;2;44;M
CLI_14167;2;2;12000;1750;1;5;51;M
CLI_14168;2;2;14900;2700;4;5;52;M
CLI_14169;2;2;9600;1800;3;3;39;M
CLI_14170;2;2;11300;1800;1;0;48;F
CLI_14171;2;1;8300;1400;4;2;45;M
CLI_14172;2;2;13800;1850;4;2;40;M
CLI_14173;2;1;7000;1500;2;0;49;F
CLI_14174;2;1;12200;1450;4;4;43;F
CLI_14175;2;1;7400;900;2;2;30;F
CLI_14176;2;1;6500;800;3;2;30;F
CLI_14177;2;1;8500;1000;1;2;41;M
CLI_14178;2;1;11800;1350;4;0;45;F
CLI_14179;2;1;10400;1350;4;1;51;M
CLI_14180;2;1;10300;1750;5;0;45;M
CLI_14181;2;1;12400;1550;5;4;38;F
CLI_14182;2;1;7900;1250;5;0;37;M
CLI_14183;2;1;8300;1150;4;1;39;F
CLI_14184;2;1;11400;1550;4;0;46;F
CLI_14185;2;1;8400;1050;4;1;36;F
CLI_14186;2;2;11700;2300;1;3;66;F
CLI_14187;2;1;5500;1000;3;2;38;M
CLI_14188;2;1;6900;1350;3;1;42;F
CLI_14189;2;2;10500;1600;5;5;36;F
CLI_14190;2;1;12100;1850;5;0;43;M
CLI_14191;2;2;8900;1250;5;0;29;M
CLI_14192;2;1;9400;1300;5;1;38;M
CLI_14193;2;1;13500;1850;1;0;51;M
CLI_14194;2;1;11600;2050;5;0;50;F
CLI_14195;2;1;7300;1050;3;1;40;M
CLI_14196;2;1;2800;500;3;0;29;M
CLI_14197;2;1;8100;1200;2;4;44;F
CLI_14198;2;1;8800;1200;2;1;45;F
CLI_14199;2;1;4100;600;3;2;28;M
CLI_14200;2;2;9200;1750;3;0;39;M
CLI_14201;2;1;10400;1500;2;0;51;M
CLI_14202;2;2;9800;1400;4;4;33;M
CLI_14203;2;2;11000;1950;5;3;42;M
CLI_14204;2;1;7600;1000;1;1;36;F
CLI_14205;2;1;9500;1300;3;1;50;F
CLI_14206;2;2;7700;1400;3;0;35;M
CLI_14207;2;2;12600;1750;3;3;42;M
CLI_14208;2;1;11000;1750;5;0;52;F
CLI_14209;2;2;10600;1200;2;0;31;M
CLI_14210;2;1;5500;700;3;2;29;F
CLI_14211;2;1;7300;1050;4;4;33;M
CLI_14212;2;1;7900;900;4;2;29;F
CLI_14213;2;2;7400;950;4;3;31;M
CLI_14214;2;1;18300;2200;1;0;67;M
CLI_14215;2;1;10500;1500;2;0;53;M
CLI_14216;2;1;8800;1300;4;3;44;M
CLI_14217;2;1;7100;1200;3;1;42;M
CLI_14218;2;2;10800;1800;2;0;40;M
CLI_14219;2;1;9200;1200;1;4;53;F
CLI_14220;2;1;9100;1350;1;4;50;F
CLI_14221;2;1;9900;1600;5;4;42;M
CLI_14222;2;1;4700;1000;5;2;32;M
CLI_14223;2;1;6000;1450;3;0;47;F
CLI_14224;2;2;14400;1500;5;2;29;M
CLI_14225;2;1;8800;1550;1;0;64;F
CLI_14226;2;2;8300;1150;2;4;35;F
CLI_14227;2;1;7000;1400;1;4;55;M
CLI_14228;2;1;6000;1450;4;4;44;M
CLI_14229;2;2;9600;1800;5;0;35;F
CLI_14230;2;1;5500;700;4;4;26;F
CLI_14231;2;2;10700;1550;5;4;32;M
CLI_14232;2;1;9900;1200;3;4;37;M
CLI_14233;2;1;7600;1100;4;1;35;F
CLI_14234;2;1;8000;1400;2;1;45;F
CLI_14235;2;1;9100;950;2;3;39;F
CLI_14236;2;2;9200;1600;3;0;36;M
CLI_14237;2;2;11200;1250;4;0;24;M
CLI_14238;2;2;11400;1900;1;3;48;M
CLI_14239;2;2;9800;1600;2;4;36;M
CLI_14240;2;2;10000;1100;5;3;24;F
CLI_14241;2;1;10400;1450;3;1;43;F
CLI_14242;2;1;4500;750;2;0;29;M
CLI_14243;2;1;4100;950;2;0;41;F
CLI_14244;2;1;3700;650;4;0;27;M
CLI_14245;2;2;11200;1650;3;3;33;M
CLI_14246;2;1;11200;1450;3;0;53;F
CLI_14247;2;1;11900;1600;3;0;49;M
CLI_14248;2;1;4500;1050;4;0;31;M
CLI_14249;2;1;8100;1350;3;4;52;F
CLI_14250;2;1;9100;1150;5;4;35;F
CLI_14251;2;1;7300;1250;1;4;45;F
CLI_14252;2;1;7500;1200;4;4;35;M
CLI_14253;2;1;7400;1300;4;4;46;M
CLI_14254;2;1;9800;1600;3;0;47;M
CLI_14255;2;2;13500;1750;3;3;39;F
CLI_14256;2;2;17300;2750;5;5;49;F
CLI_14257;2;2;12500;1550;3;5;32;M
CLI_14258;2;1;9100;1200;5;4;34;M
CLI_14259;2;2;10400;1550;2;3;35;F
CLI_14260;2;1;5900;850;1;3;35;M
CLI_14261;2;2;12000;1850;2;2;48;F
CLI_14262;2;1;9800;1450;5;0;42;M
CLI_14263;2;1;7200;1100;2;4;43;M
CLI_14264;2;2;7700;1150;4;4;25;F
CLI_14265;2;1;4000;550;3;0;32;F
CLI_14266;2;1;6500;1150;4;1;39;F
CLI_14267;2;1;6700;1050;4;2;33;M
CLI_14268;2;2;17600;2000;3;5;53;F
CLI_14269;2;1;7400;1450;4;1;46;F
CLI_14270;2;2;7700;1100;1;3;33;M
CLI_14271;2;1;7200;800;2;2;34;F
CLI_14272;2;1;11400;1450;5;0;43;M
CLI_14273;2;2;16700;2650;3;5;55;F
CLI_14274;2;1;11400;1600;1;4;53;M
CLI_14275;2;1;7500;1400;4;4;43;F
CLI_14276;2;1;8700;1450;2;1;57;M
CLI_14277;2;1;4800;1100;3;0;36;M
CLI_14278;2;1;11600;1350;4;4;52;M
CLI_14279;2;1;9000;1100;3;1;37;F
CLI_14280;2;1;12600;1700;3;1;49;M
CLI_14281;2;1;10600;1500;2;0;58;M
CLI_14282;2;1;7900;1250;5;3;33;F
CLI_14283;2;2;15000;2150;3;5;47;F
CLI_14284;2;2;16900;2650;4;5;48;M
CLI_14285;2;2;10400;1950;1;0;44;F
CLI_14286;2;2;14600;2100;5;3;48;F
CLI_14287;2;1;8300;1650;5;4;52;F
CLI_14288;2;2;12800;1550;5;3;33;F
CLI_14289;2;2;9200;1300;3;4;33;M
CLI_14290;2;1;8300;1300;1;4;46;F
CLI_14291;2;1;8200;1150;5;2;37;M
CLI_14292;2;1;8300;950;5;3;32;M
CLI_14293;2;1;14300;2050;2;0;58;M
CLI_14294;2;1;13300;1500;1;0;59;F
CLI_14295;2;1;7400;1000;2;1;43;M
CLI_14296;2;1;5100;900;4;2;29;M
CLI_14297;2;1;4600;450;5;2;26;M
CLI_14298;2;1;11200;1400;4;2;45;F
CLI_14299;2;1;9100;1350;5;1;43;F
CLI_14300;2;2;19500;2550;4;5;47;M
CLI_14301;2;1;13200;1750;2;4;59;M
CLI_14302;2;1;5700;750;3;2;34;M
CLI_14303;2;2;10500;1650;3;0;35;F
CLI_14304;2;2;14800;2050;2;5;49;F
CLI_14305;2;2;9200;950;3;0;32;M
CLI_14306;2;1;5900;1100;2;2;38;M
CLI_14307;2;2;17200;2250;3;2;48;F
CLI_14308;2;1;7000;1150;3;2;44;M
CLI_14309;2;2;11200;1200;1;4;37;F
CLI_14310;2;1;7600;1200;2;4;42;M
CLI_14311;2;1;8800;1350;2;4;59;F
CLI_14312;2;1;15900;1750;4;0;52;F
CLI_14313;2;1;9000;1150;3;1;48;F
CLI_14314;2;2;10000;1300;2;4;29;M
CLI_14315;2;2;9200;1450;4;4;35;M
CLI_14316;2;1;5900;1150;5;0;38;M
CLI_14317;2;1;12300;1450;3;1;42;M
CLI_14318;2;1;7200;1200;4;1;41;F
CLI_14319;2;2;14600;2450;4;3;53;M
CLI_14320;2;1;2800;400;5;0;25;F
CLI_14321;2;1;5500;800;5;2;22;M
CLI_14322;2;1;7600;1150;5;1;39;M
CLI_14323;2;1;7200;1450;5;1;43;M
CLI_14324;2;1;6700;900;5;2;27;F
CLI_14325;2;1;10100;1600;4;0;56;M
CLI_14326;2;1;5600;800;2;2;32;F
CLI_14327;2;1;8200;1050;3;1;37;M
CLI_14328;2;2;12200;1900;4;2;45;F
CLI_14329;2;1;5200;1250;5;0;35;F
CLI_14330;2;1;10700;1600;4;3;50;F
CLI_14331;2;2;14300;2150;1;2;49;M
CLI_14332;2;1;9800;2000;3;0;56;F
CLI_14333;2;1;7400;1150;3;1;41;F
CLI_14334;2;1;16400;2100;2;0;66;F
CLI_14335;2;2;10000;1400;3;4;36;M
CLI_14336;2;2;9300;1500;1;2;38;F
CLI_14337;2;1;8100;1300;2;4;46;F
CLI_14338;2;1;5600;1150;1;1;45;F
CLI_14339;2;1;4900;800;3;2;33;M
CLI_14340;2;1;6000;700;2;2;33;M
CLI_14341;2;2;9700;1450;5;0;28;F
CLI_14342;2;1;8900;1550;4;0;55;M
CLI_14343;2;1;9700;1400;2;1;51;M
CLI_14344;2;2;11300;2150;5;0;43;F
CLI_14345;2;2;16300;1900;2;5;39;M
CLI_14346;2;1;6500;800;4;1;28;F
CLI_14347;2;1;9700;1400;5;0;50;F
CLI_14348;2;2;18100;2850;2;5;59;M
CLI_14349;2;1;8500;1350;1;1;49;M
CLI_14350;2;2;12300;1800;5;0;40;M
CLI_14351;2;1;8200;1550;5;0;47;F
CLI_14352;2;1;5300;750;4;1;27;F
CLI_14353;2;1;10700;1550;1;0;50;F
CLI_14354;2;2;15800;1850;2;5;39;F
CLI_14355;2;1;8500;1400;2;0;47;F
CLI_14356;2;1;12500;2000;4;0;57;M
CLI_14357;2;1;9400;1200;1;4;46;M
CLI_14358;2;1;8100;1300;1;4;50;M
CLI_14359;2;1;8600;1450;2;4;54;F
CLI_14360;2;1;9500;1650;4;0;56;M
CLI_14361;2;2;10900;1400;1;4;46;M
CLI_14362;2;1;7700;1050;2;2;45;F
CLI_14363;2;1;11000;1450;2;0;59;M
CLI_14364;2;1;5400;1000;4;3;30;F
CLI_14365;2;1;6100;900;3;3;33;M
CLI_14366;2;2;14200;2150;4;2;44;F
CLI_14367;2;2;10600;1750;1;5;41;M
CLI_14368;2;2;13400;1700;4;3;39;F
CLI_14369;2;1;6400;750;4;2;25;M
CLI_14370;2;1;10400;1750;4;0;51;F
CLI_14371;2;1;12400;1650;1;0;50;M
CLI_14372;2;1;12200;1500;2;0;44;F
CLI_14373;2;1;5700;750;3;2;31;F
CLI_14374;2;1;8600;1450;2;2;45;M
CLI_14375;2;1;8100;1300;3;4;41;F
CLI_14376;2;2;10000;1350;3;0;37;F
CLI_14377;2;2;11500;1950;1;3;43;M
CLI_14378;2;1;6500;1200;4;1;35;F
CLI_14379;2;1;9100;1450;5;4;43;M
CLI_14380;2;1;9800;1500;3;0;42;M
CLI_14381;2;1;7700;1550;5;0;44;F
CLI_14382;2;1;8600;1100;4;4;35;F
CLI_14383;2;2;14100;1800;5;5;35;F
CLI_14384;2;1;5000;600;5;2;27;F
CLI_14385;2;1;10200;1100;2;1;37;M
CLI_14386;2;2;13700;1700;4;5;37;M
CLI_14387;2;2;12100;1750;4;2;46;F
CLI_14388;2;1;10200;1700;3;1;49;M
CLI_14389;2;1;9400;1150;4;1;39;M
CLI_14390;2;1;4800;600;1;2;33;M
CLI_14391;2;1;10000;1600;3;4;55;M
CLI_14392;2;1;5700;1250;4;1;37;F
CLI_14393;2;1;9100;1250;2;1;41;M
CLI_14394;2;2;12100;1950;2;3;43;M
CLI_14395;2;1;8100;1300;1;1;44;F
CLI_14396;2;2;14000;1900;1;5;48;F
CLI_14397;2;1;10000;1500;5;4;39;F
CLI_14398;2;1;6700;1300;3;3;39;F
CLI_14399;2;1;11500;1650;1;0;51;M
CLI_14400;2;1;11000;1800;4;0;50;F
CLI_14401;2;2;11800;1450;4;2;35;F
CLI_14402;2;1;8100;1550;5;4;56;F
CLI_14403;2;1;10800;1400;2;3;45;F
CLI_14404;2;2;26900;3400;4;0;57;F
CLI_14405;2;1;11300;1550;3;1;51;F
CLI_14406;2;1;7500;1150;3;1;38;F
CLI_14407;2;1;13200;1800;3;0;59;M
CLI_14408;2;1;6100;1250;4;4;39;F
CLI_14409;2;2;15600;2400;2;5;49;F
CLI_14410;2;1;12700;1950;4;2;52;M
CLI_14411;2;1;6100;700;3;2;32;F
CLI_14412;2;2;16600;2700;3;5;62;M
CLI_14413;2;2;5900;1250;3;0;31;M
CLI_14414;2;2;12000;1900;4;2;44;M
CLI_14415;2;2;11800;1350;4;4;23;F
CLI_14416;2;1;7700;1300;5;2;35;F
CLI_14417;2;2;15100;2050;5;2;47;F
CLI_14418;2;2;12500;1850;5;0;37;M
CLI_14419;2;2;8800;1400;5;4;33;F
CLI_14420;2;2;7500;1500;2;0;38;F
CLI_14421;2;1;7000;1000;4;2;37;M
CLI_14422;2;1;11600;1550;2;0;58;F
CLI_14423;2;2;16800;2450;4;5;45;M
CLI_14424;2;1;11000;1450;2;0;54;F
CLI_14425;2;2;16200;2800;1;5;53;M
CLI_14426;2;2;10000;1850;4;0;38;M
CLI_14427;2;1;14200;1500;3;4;50;M
CLI_14428;2;1;9100;1400;1;4;53;F
CLI_14429;2;1;8900;1400;1;1;50;M
CLI_14430;2;2;12000;2100;2;3;49;F
CLI_14431;2;1;11000;1400;3;4;56;F
CLI_14432;2;1;6400;1150;5;0;31;F
CLI_14433;2;2;16300;2200;1;5;45;M
CLI_14434;2;1;7600;1000;1;2;41;F
CLI_14435;2;1;5700;850;2;2;32;F
CLI_14436;2;1;7000;1350;4;1;41;F
CLI_14437;2;1;6000;950;2;2;39;M
CLI_14438;2;1;4800;650;5;2;21;F
CLI_14439;2;1;7600;1100;5;4;33;M
CLI_14440;2;2;16100;1900;3;2;37;M
CLI_14441;2;1;7500;900;2;4;31;F
CLI_14442;2;1;9700;1500;5;1;45;F
CLI_14443;2;1;3500;500;1;0;38;F
CLI_14444;2;1;10100;1500;3;1;54;F
CLI_14445;2;1;5300;800;1;2;31;M
CLI_14446;2;1;9300;1600;3;4;56;M
CLI_14447;2;1;8300;2000;5;0;46;F
CLI_14448;2;1;6200;700;1;1;37;M
CLI_14449;2;1;7700;1300;5;4;45;M
CLI_14450;2;1;8700;1850;4;0;47;F
CLI_14451;2;1;9100;1100;1;2;43;M
CLI_14452;2;2;9000;1250;2;4;32;F
CLI_14453;2;1;9200;1100;2;1;38;F
CLI_14454;2;2;17000;2200;3;5;48;M
CLI_14455;2;2;10400;1500;3;5;35;M
CLI_14456;2;1;7300;1000;4;4;34;M
CLI_14457;2;1;8000;1400;1;0;54;F
CLI_14458;2;1;10400;1600;1;0;60;F
CLI_14459;2;1;9400;1300;3;1;40;M
CLI_14460;2;1;6900;1000;1;1;41;M
CLI_14461;2;1;10200;1950;5;0;46;M
CLI_14462;2;1;8600;1450;3;4;55;F
CLI_14463;2;2;11600;2000;5;0;47;F
CLI_14464;2;1;8900;1150;5;4;38;F
CLI_14465;2;1;7300;1400;5;1;41;F
CLI_14466;2;1;11500;1500;3;0;52;F
CLI_14467;2;1;5900;850;2;1;29;M
CLI_14468;2;1;9000;1650;1;1;51;M
CLI_14469;2;1;10500;1800;3;0;47;F
CLI_14470;2;2;11700;2000;5;2;38;M
CLI_14471;2;2;13300;1900;1;2;50;F
CLI_14472;2;1;11600;1600;5;0;45;M
CLI_14473;2;2;14100;2000;4;5;39;M
CLI_14474;2;1;4800;900;3;2;28;F
CLI_14475;2;2;6500;950;4;0;23;M
CLI_14476;2;1;9700;1750;2;1;51;M
CLI_14477;2;1;12400;2000;2;0;59;M
CLI_14478;2;2;14000;2300;1;2;61;M
CLI_14479;2;1;7800;1150;3;4;48;M
CLI_14480;2;1;8400;1200;1;4;43;M
CLI_14481;2;1;4700;1250;5;2;36;M
CLI_14482;2;1;11000;1700;3;4;61;M
CLI_14483;2;1;13000;1900;1;0;52;M
CLI_14484;2;2;10800;2150;5;0;37;F
CLI_14485;2;1;6000;1000;4;2;32;F
CLI_14486;2;1;10700;1600;5;0;42;M
CLI_14487;2;2;12900;1550;1;3;48;F
CLI_14488;2;2;17200;2100;4;2;43;F
CLI_14489;2;1;7900;1300;5;0;36;M
CLI_14490;2;2;12100;2100;5;2;37;M
CLI_14491;2;1;9300;1500;4;4;45;F
CLI_14492;2;1;7900;1000;5;2;28;F
CLI_14493;2;1;5500;750;3;2;35;F
CLI_14494;2;1;5100;600;3;1;33;M
CLI_14495;2;2;8400;1100;5;0;29;F
CLI_14496;2;2;17600;2350;4;3;47;F
CLI_14497;2;1;5300;1100;3;1;35;F
CLI_14498;2;1;7600;1100;1;2;43;M
CLI_14499;2;1;9500;1850;2;1;48;F
CLI_14500;2;1;7800;1200;4;4;44;M
CLI_14501;2;1;7800;1050;1;2;47;F
CLI_14502;2;1;10000;1100;2;1;40;F
CLI_14503;2;1;5800;1000;5;2;32;M
CLI_14504;2;1;6100;1050;5;1;28;F
CLI_14505;2;1;8600;1350;4;1;41;F
CLI_14506;2;1;8100;1650;4;0;53;M
CLI_14507;2;1;8100;1400;5;0;43;F
CLI_14508;2;2;12400;1800;3;0;41;M
CLI_14509;2;2;10700;1500;3;4;37;M
CLI_14510;2;2;16000;2100;3;2;41;F
CLI_14511;2;2;12900;1500;4;3;32;M
CLI_14512;2;1;8200;1300;2;4;43;M
CLI_14513;2;1;7200;1000;4;2;32;M
CLI_14514;2;1;10100;1450;2;0;57;F
CLI_14515;2;1;7900;1350;5;0;38;M
CLI_14516;2;1;5100;750;2;2;30;F
CLI_14517;2;2;7400;1050;1;0;39;M
CLI_14518;2;1;10100;1450;4;2;51;F
CLI_14519;2;1;5600;1600;1;1;55;M
CLI_14520;2;1;4100;650;1;0;38;F
CLI_14521;2;1;13300;1850;2;0;51;M
CLI_14522;2;2;15300;2000;2;4;58;M
CLI_14523;2;1;5600;850;3;1;26;M
CLI_14524;2;2;9800;1250;5;5;29;F
CLI_14525;2;1;9200;1300;2;1;50;F
CLI_14526;2;1;7100;1150;4;1;39;M
CLI_14527;2;2;15000;2100;3;2;44;M
CLI_14528;2;1;5100;700;5;2;29;F
CLI_14529;2;1;10300;1550;1;0;54;M
CLI_14530;2;1;10200;1700;1;0;51;F
CLI_14531;2;1;7400;950;1;1;39;F
CLI_14532;2;1;11600;1450;2;2;55;F
CLI_14533;2;1;7400;1000;4;2;31;F
CLI_14534;2;2;15900;2100;5;3;42;M
CLI_14535;2;1;5000;550;4;2;32;F
CLI_14536;2;1;8100;1550;5;0;50;M
CLI_14537;2;1;6400;700;4;3;24;F
CLI_14538;2;2;12500;1750;2;5;43;M
CLI_14539;2;1;8300;1050;3;1;39;F
CLI_14540;2;1;5700;900;4;1;24;F
CLI_14541;2;1;9600;1600;4;2;49;M
CLI_14542;2;1;11900;1950;4;0;44;F
CLI_14543;2;2;13500;1850;4;2;39;M
CLI_14544;2;1;6700;1350;5;0;39;F
CLI_14545;2;1;9300;1250;4;1;39;M
CLI_14546;2;1;7500;1200;2;4;41;F
CLI_14547;2;1;6500;900;5;2;26;F
CLI_14548;2;1;6600;1050;2;1;43;F
CLI_14549;2;2;15300;2300;3;2;59;M
CLI_14550;2;1;9900;1300;4;1;39;F
CLI_14551;2;2;6900;950;3;0;29;M
CLI_14552;2;1;11100;1650;5;1;42;M
CLI_14553;2;2;8000;1150;3;4;31;F
CLI_14554;2;1;9600;1350;5;2;43;F
CLI_14555;2;1;11100;1300;5;0;43;M
CLI_14556;2;1;12100;1600;4;1;52;M
CLI_14557;2;1;11500;1800;1;0;64;M
CLI_14558;2;1;10600;1500;4;0;42;M
CLI_14559;2;1;8700;1250;3;1;45;M
CLI_14560;2;1;4600;1100;2;0;34;M
CLI_14561;2;2;13500;2350;3;2;61;F
CLI_14562;2;1;6400;1000;5;1;36;F
CLI_14563;2;1;7000;1150;4;1;37;M
CLI_14564;2;2;12400;2100;2;2;53;F
CLI_14565;2;2;12300;1900;4;3;44;F
CLI_14566;2;1;8800;1400;1;1;49;M
CLI_14567;2;2;10600;1300;4;2;24;M
CLI_14568;2;2;9400;1750;1;0;41;F
CLI_14569;2;1;6700;950;4;1;33;M
CLI_14570;2;2;5000;700;4;0;30;M
CLI_14571;2;1;4600;650;5;2;25;M
CLI_14572;2;1;5700;1050;5;3;31;F
CLI_14573;2;2;9000;1500;2;0;41;M
CLI_14574;2;1;5800;700;5;3;27;M
CLI_14575;2;2;10900;1600;5;0;35;M
CLI_14576;2;1;9200;1600;5;0;43;M
CLI_14577;2;1;7200;1500;5;1;41;M
CLI_14578;2;1;5800;1200;5;0;38;M
CLI_14579;2;1;7500;1300;1;0;51;M
CLI_14580;2;1;9100;1250;2;1;46;M
CLI_14581;2;2;9500;1800;2;0;39;M
CLI_14582;2;1;6400;1200;2;1;39;F
CLI_14583;2;2;17300;1900;3;3;38;M
CLI_14584;2;1;6300;1000;2;1;44;F
CLI_14585;2;1;6900;850;3;2;32;M
CLI_14586;2;2;16200;1950;5;2;37;F
CLI_14587;2;1;9200;1550;3;0;49;M
CLI_14588;2;1;9400;1400;3;1;42;M
CLI_14589;2;1;7500;1250;2;4;50;M
CLI_14590;2;1;6300;1100;5;2;30;M
CLI_14591;2;2;12700;1700;3;2;39;M
CLI_14592;2;1;9300;1400;5;1;47;F
CLI_14593;2;1;7000;900;2;2;37;M
CLI_14594;2;2;12000;2400;5;0;47;M
CLI_14595;2;1;6700;1150;2;4;41;F
CLI_14596;2;2;13500;1750;2;5;43;M
CLI_14597;2;1;6300;1150;3;1;35;M
CLI_14598;2;1;9000;1500;2;1;54;F
CLI_14599;2;1;10100;1850;2;0;54;M
CLI_14600;2;2;14100;2050;2;5;47;M
CLI_14601;2;2;8700;1400;5;3;29;F
CLI_14602;2;1;9400;1500;5;0;39;M
CLI_14603;2;1;6100;1200;1;1;50;M
CLI_14604;2;1;9100;1150;5;1;38;F
CLI_14605;2;2;14700;2150;2;5;45;F
CLI_14606;2;1;2900;350;2;0;31;F
CLI_14607;2;2;12500;2200;4;5;47;M
CLI_14608;2;1;10800;1800;2;0;63;F
CLI_14609;2;1;8400;1350;3;1;47;M
CLI_14610;2;1;11800;1600;2;0;49;M
CLI_14611;2;1;10400;1050;3;2;37;M
CLI_14612;2;1;6600;850;2;2;29;F
CLI_14613;2;2;12800;1900;5;3;40;F
CLI_14614;2;1;9600;1350;1;1;45;F
CLI_14615;2;1;6000;850;2;2;38;F
CLI_14616;2;1;5600;1050;1;1;44;M
CLI_14617;2;1;9400;1900;3;2;47;M
CLI_14618;2;1;10200;1500;1;0;51;M
CLI_14619;2;1;7100;1000;2;2;44;M
CLI_14620;2;1;7600;1000;5;1;34;F
CLI_14621;2;1;4300;450;3;2;29;M
CLI_14622;2;1;6600;850;5;1;23;M
CLI_14623;2;1;3800;550;5;2;26;M
CLI_14624;2;1;8300;1300;4;4;39;M
CLI_14625;2;1;4800;700;3;2;27;F
CLI_14626;2;1;5800;1150;1;1;39;M
CLI_14627;2;1;4600;550;2;2;38;F
CLI_14628;2;1;13700;1800;2;0;57;F
CLI_14629;2;1;10200;1500;3;0;45;M
CLI_14630;2;1;6800;950;2;2;35;F
CLI_14631;2;1;6600;900;1;2;40;M
CLI_14632;2;1;6800;1250;2;1;39;F
CLI_14633;2;1;9700;1800;1;0;51;M
CLI_14634;2;1;10700;1500;1;0;45;F
CLI_14635;2;1;9000;1450;3;1;51;M
CLI_14636;2;1;6800;1050;2;1;41;F
CLI_14637;2;1;13500;1750;2;0;49;M
CLI_14638;2;1;3000;400;3;0;33;F
CLI_14639;2;1;6200;700;4;2;29;M
CLI_14640;2;1;6300;800;5;2;24;F
CLI_14641;2;1;9500;1450;5;0;43;F
CLI_14642;2;1;7200;1100;3;1;42;M
CLI_14643;2;1;4500;600;1;2;38;M
CLI_14644;2;1;8400;1250;1;1;49;M
CLI_14645;2;1;3100;550;5;0;23;M
CLI_14646;2;2;13400;2050;1;5;51;F
CLI_14647;2;1;7800;950;4;1;37;F
CLI_14648;2;1;8300;950;2;2;36;F
CLI_14649;2;1;8200;1400;3;0;42;F
CLI_14650;2;1;8200;1200;3;1;42;F
CLI_14651;2;1;7300;1350;1;1;60;F
CLI_14652;2;1;7300;1000;2;1;39;F
CLI_14653;2;1;11200;1650;5;0;52;F
CLI_14654;2;1;10600;1500;3;0;50;F
CLI_14655;2;1;9200;1950;3;1;51;M
CLI_14656;2;1;9400;1400;2;1;56;M
CLI_14657;2;2;14700;2000;5;0;41;F
CLI_14658;2;1;11900;1700;2;1;51;M
